name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia
Kolomna	Коломна,科洛姆纳	node	191867420	place	city	38.76701208329578	55.093874260297746	16	0.5388023120016073		Kolomna		Moscow Oblast	Russia	ru	Kolomna, Kolomna, Moscow Oblast, Central Federal District	38.76701208329578	55.093874260297746	38.76701208329578	55.093874260297746		ru:Коломна
Cheboksary	Tscheboksary,Чебоксары,Tcheboksary	node	740732715	place	city	47.244699371506385	56.13075834674861	16	0.5384946999727186		Cheboksary	городской округ Чебоксары	Chuvashia	Russia	ru	Cheboksary, Cheboksary, городской округ Чебоксары, Chuvashia, Volga Federal District	47.244699371506385	56.13075834674861	47.244699371506385	56.13075834674861		ru:Чебоксары
Ulyanovsk	Ульяновск,Uljanowsk	relation	2049867	place	city	48.4182251844568	54.3085864505545	16	0.536004556589842		Ulyanovsk	городской округ Ульяновск	Ulyanovsk Oblast	Russia	ru	Ulyanovsk, городской округ Ульяновск, Ulyanovsk Oblast, Volga Federal District	48.2501408436776	54.200119971532935	48.69306273559047	54.41650844114586		ru:Ульяновск
Ulyanovsk	Ульяновск,Oulianovsk,Uljanowsk,Uliánovsk	node	711715624	place	city	48.36427705155327	54.31075924940464	16	0.536004556589842		Ulyanovsk	городской округ Ульяновск	Ulyanovsk Oblast	Russia	ru	Ulyanovsk, Ulyanovsk, городской округ Ульяновск, Ulyanovsk Oblast, Volga Federal District	48.36427705155327	54.31075924940464	48.36427705155327	54.31075924940464		ru:Ульяновск
Stavropol	Ставрополь,Stawropol	node	36714827	place	city	41.969093388093796	45.043324434138796	16	0.5352229527119637		Stavropol		Stavropol Krai	Russia	ru	Stavropol, Stavropol, Stavropol Krai, North Caucasus federal district	41.969093388093796	45.043324434138796	41.969093388093796	45.043324434138796		ru:Ставрополь
Kostroma	Кострома	relation	3536487	place	city	40.969330508990005	57.79648528915131	16	0.5345723743388721		Kostroma		Kostroma Oblast	Russia	ru	Kostroma, Kostroma Oblast, Central Federal District	40.744324751057036	57.70672294324246	41.058038683540815	57.88572083244575		ru:Кострома
Kostroma	Кострома	node	148901123	place	city	40.92688377564261	57.76792357690191	16	0.5345723743388721		Kostroma		Kostroma Oblast	Russia	ru	Kostroma, Kostroma, Kostroma Oblast, Central Federal District	40.92688377564261	57.76792357690191	40.92688377564261	57.76792357690191		ru:Кострома
Kemerovo	克麦罗沃,Кемерово,Kemerowo	node	390614421	place	city	86.08723185706891	55.3551247711711	16	0.5336555736590276		Kemerovo		Kemerovo Oblast	Russia	ru	Kemerovo, Kemerovo, Kemerovo Oblast, Siberian Federal District	86.08723185706891	55.3551247711711	86.08723185706891	55.3551247711711		ru:Кемерово
Kemerovo	Кемерово,Kemerowo	relation	1312868	place	city	86.06037321845426	55.40072412654419	16	0.5336555736590276		Kemerovo		Kemerovo Oblast	Russia	ru	Kemerovo, Kemerovo Oblast, Siberian Federal District	85.9097979471788	55.256576220989125	86.29240751953047	55.54491586945286		ru:Кемерово
Tolyatti	Togliatti,Тольятти	node	27505046	place	city	49.40757337775091	53.514948924145926	16	0.5327740585228197		Togliatti		Samara Oblast	Russia	ru	Tolyatti, Togliatti, Samara Oblast, Volga Federal District	49.40757337775091	53.514948924145926	49.40757337775091	53.514948924145926		ru:Тольятти
Ivanovo	Iwanowo,Иваново	node	148901125	place	city	40.973739368753826	56.99844516810086	16	0.5311231561157486		Ivanovo		Ivanovo Oblast	Russia	ru	Ivanovo, Ivanovo, Ivanovo Oblast, Central Federal District	40.973739368753826	56.99844516810086	40.973739368753826	56.99844516810086		ru:Иваново
Novokuznetsk	Novokouznetsk,Nowokusnezk,Новокузнецк	node	27505477	place	city	87.13609837702053	53.75760803850429	16	0.5309755199381523		Novokuznetsk		Kemerovo Oblast	Russia	ru	Novokuznetsk, Novokuznetsk, Kemerovo Oblast, Siberian Federal District	87.13609837702053	53.75760803850429	87.13609837702053	53.75760803850429		ru:Новокузнецк
Tambov	Тамбов,Tambow	node	191725784	place	city	41.455361681085265	52.72878994129632	16	0.5303319841227359		Tambov		Tambov Oblast	Russia	ru	Tambov, Tambov, Tambov Oblast, Central Federal District	41.455361681085265	52.72878994129632	41.455361681085265	52.72878994129632		ru:Тамбов
Ulan-Ude	烏蘭烏德,Oulan-Oude,Улан-Удэ	relation	1979944	place	city	107.64318853175179	51.865494105650086	16	0.5286191275568535		Ulan-Ude		Buryatia	Russia	ru	Ulan-Ude, Buryatia, Siberian Federal District	107.40862907163275	51.709596867321544	107.96293706899007	52.02107786079992	Q6816	ru:Улан-Удэ
Ulan-Ude	烏蘭烏德,Oulan-Oude,Улан-Удэ	node	1457469393	place	city	107.58365695621694	51.83574777902516	16	0.5286191275568535		Ulan-Ude		Buryatia	Russia	ru	Ulan-Ude, Ulan-Ude, Buryatia, Siberian Federal District	107.58365695621694	51.83574777902516	107.58365695621694	51.83574777902516		ru:Улан-Удэ
Chita	Чита,Tschita,Tchita	node	251645471	place	city	113.50089217932498	52.033409316748774	16	0.5277460251413786		Chita		Zabaykalsky Krai	Russia	ru	Chita, Chita, Zabaykalsky Krai, Siberian Federal District	113.50089217932498	52.033409316748774	113.50089217932498	52.033409316748774		ru:Чита
Syktyvkar	Сыктывкар	relation	3404703	place	city	50.725832385281265	61.741138171554084	16	0.5269660951236957		Syktyvkar	Syktyvkar Urban Okrug	Komi Republic	Russia	ru	Syktyvkar, Syktyvkar Urban Okrug, Komi Republic, Northwestern Federal District	50.630029866797294	61.62287894741687	50.915885538255544	61.861505947253626		ru:Сыктывкар
Magnitogorsk	Магнитогорск	node	1244147408	place	city	58.98313592231156	53.424218342691965	16	0.5246516616676246		Magnitogorsk		Chelyabinsk Oblast	Russia	ru	Magnitogorsk, Magnitogorsk, Chelyabinsk Oblast, Ural Federal District	58.98313592231156	53.424218342691965	58.98313592231156	53.424218342691965		ru:Магнитогорск
Tobolsk	Тобольск	node	191914736	place	city	68.25059378781114	58.201285070055086	16	0.5242988701209789		Тобольск	городской округ Тобольск	Tyumen Oblast	Russia	ru	Tobolsk, Тобольск, городской округ Тобольск, Tyumen Oblast, Ural Federal District	68.25059378781114	58.201285070055086	68.25059378781114	58.201285070055086		ru:Тобольск
Вязьма	Wjasma	relation	4308268	place	town	34.29441780713893	55.21345036524256	18	0.5233121198160748			Вяземский район	Smolensk Oblast	Russia	ru	Вязьма, Вяземский район, Smolensk Oblast, Central Federal District	34.25042984467498	55.13312503647866	34.354017595044866	55.24532997004414		ru:Вязьма
Kirov	Kirow,Kírov,Киров	node	113548786	place	city	49.66390287327113	58.60352564637241	16	0.5220297883780974		Kirov	городской округ Киров	Kirov Oblast	Russia	ru	Kirov, Kirov, городской округ Киров, Kirov Oblast, Volga Federal District	49.66390287327113	58.60352564637241	49.66390287327113	58.60352564637241		ru:Киров (Кировская область)
Podolsk	Подольск,波多利斯克	node	360001895	place	city	37.54530552312636	55.43088401627171	16	0.5207511740679391		Podolsk	городской округ Подольск	Moscow Oblast	Russia	ru	Podolsk, Podolsk, городской округ Подольск, Moscow Oblast, Central Federal District	37.54530552312636	55.43088401627171	37.54530552312636	55.43088401627171		ru:Подольск
Petropavlovsk-Kamchatsky	Petropavlovsk-Kamtchatski,Petropávlovsk-Kamchatski,Petropawlowsk-Kamtschatski,Петропавловск-Камчатский,堪察加彼得巴甫洛夫斯克	node	191667890	place	city	158.64721867784644	53.01996929473619	16	0.5201749883697442		Petropavlovsk-Kamchatky		Kamchatka Krai	Russia	ru	Petropavlovsk-Kamchatsky, Petropavlovsk-Kamchatky, Kamchatka Krai, Far Eastern Federal District	158.64721867784644	53.01996929473619	158.64721867784644	53.01996929473619		ru:Петропавловск-Камчатский
Saransk	Саранск,萨兰斯克	node	191651581	place	city	45.183830696131565	54.18670875881726	16	0.5200301658288045		Saransk	Saransk Urban District	Republic of Mordovia	Russia	ru	Saransk, Saransk, Saransk Urban District, Republic of Mordovia, Volga Federal District	45.183830696131565	54.18670875881726	45.183830696131565	54.18670875881726		ru:Саранск
Derbent	Дербент,傑爾賓特	relation	4623553	place	city	48.3108601342717	42.02945239485563	16	0.5197104521096252		Derbent	городской округ Дербент	Dagestan	Russia	ru	Derbent, городской округ Дербент, Dagestan, North Caucasus federal district	48.206558383755635	41.92619497528984	48.363299470186156	42.136325935088564	Q131416	ru:Дербент
Derbent	Дербент,傑爾賓特	node	191903740	place	city	48.29380678735517	42.057698654179084	16	0.5197104521096252		Derbent	городской округ Дербент	Dagestan	Russia	ru	Derbent, Derbent, городской округ Дербент, Dagestan, North Caucasus federal district	48.29380678735517	42.057698654179084	48.29380678735517	42.057698654179084	Q131416	ru:Дербент
Gatchina	Гатчина,Gattschina	relation	1316250	place	town	30.10330221615279	59.56894692556087	18	0.5186829302925952			Гатчинский район	Leningrad oblast	Russia	ru	Gatchina, Гатчинский район, Leningrad oblast, Northwestern Federal District	30.041731589604694	59.531994425320626	30.16631072682523	59.60693056752956		ru:Гатчина
Gatchina	Гатчина,Gattschina	node	27025179	place	town	30.13050826560988	59.57062728759959	18	0.5186829302925952			Гатчинский район	Leningrad oblast	Russia	ru	Gatchina, Gatchina, Гатчинский район, Leningrad oblast, Northwestern Federal District	30.13050826560988	59.57062728759959	30.13050826560988	59.57062728759959		ru:Гатчина
Nalchik	Naltschik,Naltchik,Нальчик	node	93711720	place	city	43.61935693451733	43.49307459457192	16	0.5180587816047221		Nalchik	городской округ Нальчик	Kabardino-Balkaria	Russia	ru	Nalchik, Nalchik, городской округ Нальчик, Kabardino-Balkaria, North Caucasus federal district	43.61935693451733	43.49307459457192	43.61935693451733	43.49307459457192		ru:Нальчик
Rybinsk	Рыбинск,Rýbinsk	node	148899210	place	city	38.83463635609036	58.05037418401494	16	0.5163654429745751		Rybinsk		Yaroslavl Oblast	Russia	ru	Rybinsk, Rybinsk, Yaroslavl Oblast, Central Federal District	38.83463635609036	58.05037418401494	38.83463635609036	58.05037418401494		ru:Рыбинск
Rybinsk	Рыбинск	relation	1432255	place	city	38.81901336784894	58.061105199371895	16	0.5163654429745751		Rybinsk		Yaroslavl Oblast	Russia	ru	Rybinsk, Yaroslavl Oblast, Central Federal District	38.648931854700834	58.00196802263568	38.975049495138876	58.12108685285283		ru:Рыбинск
Serpukhov	Serpuchow,謝爾普霍夫,Серпухов,Serpoukhov,Sérpujov	node	191880180	place	city	37.41955325473766	54.91552462748589	16	0.5160585141284851		Serpukhov	городской округ Серпухов	Moscow Oblast	Russia	ru	Serpukhov, Serpukhov, городской округ Серпухов, Moscow Oblast, Central Federal District	37.41955325473766	54.91552462748589	37.41955325473766	54.91552462748589		ru:Серпухов
Serpukhov	Serpuchow,Серпухов	way	37294205	place	city	37.4034217584247	54.92280573531563	16	0.5160585141284851		Serpukhov	городской округ Серпухов	Moscow Oblast	Russia	ru	Serpukhov, городской округ Серпухов, Moscow Oblast, Central Federal District	37.34934073406214	54.89216065912294	37.469705198909935	54.953033644187386		ru:Серпухов
Ростов	Rostow	relation	2324453	place	town	39.42219208153519	57.20126987436035	18	0.5141868718276198			Ростовский район	Yaroslavl Oblast	Russia	ru	Ростов, Ростовский район, Yaroslavl Oblast, Central Federal District	39.35989535925727	57.16580545529997	39.49441476308934	57.23719437608588		ru:Ростов
Magadan	Магадан,Magadán,馬加丹	way	40115820	place	city	150.82649901447638	59.58421351445354	16	0.5141552313737284		Magadan	Magadan Urban District	Magadan Oblast	Russia	ru	Magadan, Magadan Urban District, Magadan Oblast, Far Eastern Federal District	150.67902503876186	59.53147684279966	150.90111219670433	59.63630385755374		ru:Магадан
Magadan	Магадан,Magadán,馬加丹	node	2893369031	place	city	150.79886169516683	59.56047671903743	16	0.5141552313737284		Magadan	Magadan Urban District	Magadan Oblast	Russia	ru	Magadan, Magadan, Magadan Urban District, Magadan Oblast, Far Eastern Federal District	150.79886169516683	59.56047671903743	150.79886169516683	59.56047671903743		ru:Магадан
Norilsk	Норильск	node	191780610	place	city	88.20051693157734	69.34983931769197	16	0.5130061267639259		Norilsk	городской округ Норильск	Krasnoyarsk Krai	Russia	ru	Norilsk, городской округ Норильск, Krasnoyarsk Krai, Siberian Federal District	88.20051693157734	69.34983931769197	88.20051693157734	69.34983931769197		ru:Норильск
Rzhev	Rschew,Ржев	node	814620639	place	town	34.33014878465377	56.25926356741561	18	0.5121638108059509				Tver Oblast	Russia	ru	Rzhev, Ржев, Tver Oblast, Central Federal District	34.33014878465377	56.25926356741561	34.33014878465377	56.25926356741561		ru:Ржев
Roslavl	Рославль,Roslawl	relation	2296886	place	town	32.848037340265044	53.945001744840354	18	0.5094018879315986			Рославльский район	Smolensk Oblast	Russia	ru	Roslavl, Рославльский район, Smolensk Oblast, Central Federal District	32.772183235577636	53.90784032566349	32.921696271625535	53.98191849626359		ru:Рославль
Surgut	Сургут	node	191754078	place	city	73.39639845686898	61.25403279535217	16	0.5075070291430672		Surgut		Khanty-Mansiysk Autonomous Okrug – Ugra	Russia	ru	Surgut, Surgut, Khanty-Mansiysk Autonomous Okrug – Ugra, Ural Federal District	73.39639845686898	61.25403279535217	73.39639845686898	61.25403279535217		ru:Сургут
Mytishchi	Mytischtschi,梅季希,Mytichtchi,Мытищи	relation	376977	place	city	37.75360678275271	55.92362626426729	16	0.5071918044598287		Mytishchi	Mytishchi Urban Okrug	Moscow Oblast	Russia	ru	Mytishchi, Mytishchi Urban Okrug, Moscow Oblast, Central Federal District	37.685124469058906	55.878642350134726	37.81318846634287	55.985189331419996	Q23185	ru:Мытищи
Mytishchi	Mytischtschi,梅季希,Mytichtchi,Мытищи	node	360001149	place	city	37.733935727818555	55.909492782955134	16	0.5071918044598287		Mytishchi	Mytishchi Urban Okrug	Moscow Oblast	Russia	ru	Mytishchi, Mytishchi, Mytishchi Urban Okrug, Moscow Oblast, Central Federal District	37.733935727818555	55.909492782955134	37.733935727818555	55.909492782955134	Q23185	ru:Мытищи
Azov	Asow,亞速,Азов	node	283030477	place	town	39.41769386223766	47.10655848258915	18	0.5065923107095764				Rostov Oblast	Russia	ru	Azov, Azov, Rostov Oblast, South federal district	39.41769386223766	47.10655848258915	39.41769386223766	47.10655848258915	Q102762	ru:Азов
Novocherkassk	Новочеркасск,Novotcherkassk,Nowotscherkassk,Novocherkask	node	191846117	place	city	40.10198648617211	47.410659294142256	16	0.5059874146104913		Novocherkassk		Rostov Oblast	Russia	ru	Novocherkassk, Novocherkassk, Rostov Oblast, South federal district	40.10198648617211	47.410659294142256	40.10198648617211	47.410659294142256		ru:Новочеркасск
Maykop	Майкоп,Maïkop,Maikop	relation	3441283	place	city	40.10157127418325	44.60489893036431	16	0.5054851390955923		Maykop	городской округ Майкоп	Adygea	Russia	ru	Maykop, городской округ Майкоп, Adygea, South federal district	40.04543646766945	44.56018575170422	40.1648790908062	44.6471438899969		ru:Майкоп
Maykop	Майкоп,Maïkop,Maikop	node	191641244	place	city	40.1040529605805	44.60620784836391	16	0.5054851390955923		Maykop	городской округ Майкоп	Adygea	Russia	ru	Maykop, Maykop, городской округ Майкоп, Adygea, South federal district	40.1040529605805	44.60620784836391	40.1040529605805	44.60620784836391		ru:Майкоп
Elista	Elistá,Элиста	node	191648647	place	city	44.270187659878616	46.30699809385059	16	0.5051240558059168		Elista		Kalmykia	Russia	ru	Elista, Elista, Kalmykia, South federal district	44.270187659878616	46.30699809385059	44.270187659878616	46.30699809385059		ru:Элиста
Yuzhno-Sakhalinsk	Южно-Сахалинск,南薩哈林斯克,Ioujno-Sakhalinsk,Yuzhno-Sajalinsk,Juschno-Sachalinsk	node	191723030	place	city	142.72743796152065	46.95742724223082	16	0.5049790768690229		Yuzhno-Sakhalinsk	городской округ Южно-Сахалинск	Sakhalin Oblast	Russia	ru	Yuzhno-Sakhalinsk, Yuzhno-Sakhalinsk, городской округ Южно-Сахалинск, Sakhalin Oblast, Far Eastern Federal District	142.72743796152065	46.95742724223082	142.72743796152065	46.95742724223082		ru:Южно-Сахалинск
